id,text,polarization
eng_b5177f6d0d645143e0e4089d54b33efb,مرة خاءن يفضل خاءن,0
eng_691480090fc42786daae138555547f10,قاسم مشترك بين هتلر وموسوليني و+ بوتين,0
eng_d1770ca1638a691eb60951db3d1e493c,واحد من قتال و+ رماية شأني لوك موجود,0
eng_de76068abaefc28200a214aea094c2fa,بس 3.4% من الصحفيين الأمريكيين جمهوريين,0
eng_d6c9772376b40398448ed8415577b0f9,فقط دكتاتور س+ يشعر ب+ القلق حيال توسع الناتو,0
eng_81366827f83a7d1b3133042a8a2c2822,بس برا بالمفتوح. واضح أنه هالشي مقبول عندن. ما بيهمنن الدولة العميقة إذا كانت شوى أقل عمق.,0
eng_1850c17ce412bf6f4a54b3fc4dd71df9,أوبرا وينفري تنتقد الأخبار الكاذبة في خطاب التخرج — دي موينز,0
eng_247650fcd650cd681dcb1255803113e8,شرطة اورانج بارك تريد زيادات في الرواتب من مجلس المدينة,0
eng_53f8d1400b50cfafa07fcc1d4c04002e,الOSG في تامبا يطالبون ب+ إصلاح الهجرة لتعبءة الوظايف/الشواغر,0
eng_b57e51fe89bcceadc1612a818fcff3c9,مجتمع OU بيشارك ب+ آراءه عن حرب اسراءيل و+ حماس,0
eng_bfe30ec1c4c575eee8a726db42fdd3a4,العمدة الراحل مارك بيردمور يتأمل في مدة ولايته,0
eng_8f651cca8729ffb0282eee5670ccdca2,جراءم حرب ب+ القتل المبالغ فيه سواء كانت مقصوده أو لا,0
eng_b6d10f9f2d77d3087333b84314f02968,صاحب عيادة بيطريه قرويه رفض طلبو ل+ لحصول على ترخيص,0
eng_708550293a4a9529e5823f063b6bf2c2,حكم حول حقوق التصويت في بنسلفانيا، و+ دراسة حديثه عن ب+ طاقات الاقتراع البريدية غير المءرخة,0
eng_cc8f85a4a9f6868bc28d3bb9d7e7d2c1,رساءل بريد إلكتروني ل+ لحزب الجمهوري في بنسلفانيا تكشف معلومات جديده,0
eng_e98e55299a596ec8158e2574005f8d0e,فلسطينيون يقاضوا ب+ لينكن ب+ سبب استمرار المساعدة العسكرية الأمريكية لاسراءيل رغم انتهاكات الحقوق @URL,0
eng_c5adf791567bdf004638c9b594893d3b,التعب من الجاءحة يتحول إلى تلفزيون الكابل ب+ وصفه عدو الشعب,0
eng_b71a67c08fd3aee925b0d7739594f2ad,هيءة من الصحفيين تناقش الأخبار المزيفة في جمعية نقابة الصحفيين (SPJ),0
eng_cc312cc3d9700ebb98fc06fe4adb3a6d,الرعية تكشف عن خطط ل+ افتتاح حديقة رش ماءية جديده في الضفة الغربية,0
eng_ecad7ac89ae9abfbe7d6cd36e0686eb4,حزب الاشتراكية و+ التحرير ينظم/ينظموا مظاهرات من أجل,0
eng_c319ca6e6cf2c750b9bffa684c1c83a5,باكسون يرفض التعليق على الدعوات ل+ وقف إطلاق النار في اسراءيل,0
eng_ae8473a24678f3a4dd8311b2d964d1aa,الدفع ل+ لحصول على توثيق ك+ مرتكب تزوير انتخابي,0
eng_f0d5e316b37b7c87bb5e1f55582b9da8,ضابط شرطة PBPD يتقاعد بعد مسيرة مهنيه دامت 33 عاما,0
eng_88ba04ef962af821e56c72739cc5b85a,الناس كانوا مستعدين يوقعوا عريضه ل+ حماس ل+ حد ما,0
eng_50cf9c7ca72bfc6feef4731d429a03b4,بيركينز يحكى عن وقته في فيتنام - مارشفيلد ميل,0
eng_9fcce36d9fbaec7ecfb7fcb50e0f218f,كارتون بيتر بروكس: زيلينسكي ما جايهله الأسلحة الموعودة.,0
eng_2215d003d9f240da2b0a4d62bd0d30c8,بيتر ميجر س+ يدعم ولاية ثانية ل+ دونالد ترامب — ميدلاند ديلي,0
eng_682ad7804289bf8d2bf3fc84538f55c7,عد تأني ل+ صناديق مدرسة بلده بليزانت ڤالي يثير نزاعات,0
eng_215b358d085efa9a05e2cdcdb82905e2,من فضلك ساعد اللاجءين الأفغان في إندونيسيا,0
eng_ba617ebcf7a55681f356ddd7ba02aa4e,أرجوك دوروا على أطفالنا في غزة,0
eng_b67dd749dec9ea0d206064616837acdf,يرجى إصدار هذا ك+ إعلان تلفزيوني. ربما على فوكس نيوز؟,0
eng_2120189421b32cafe8b06d5825e9319f,"يرجى التوقف عن قول ""الترا ماجا"". عبارة ""ماجا"" كافية.",0
eng_2af84924efce0a99f76c1f1734e49bb5,رجاء ادعموا أوكرانيا وقفوا العدوان الروسي,0
eng_5fce99b00aa99cc900f8d392083fcafc,رءيسة الشرطة ماري جافين تعلن تقاعدها,0
eng_23fd15ffa4e4ccbd962e1271b9707df5,مركز تدريب المجتمع الشرطي راح يصير شغال الشهر الجاي,0
eng_dc569943086027fdbf85d874f02f6f5a,هوية شرطية: راجل اتقتل و+ هو راكب عجلة,0
eng_9fc44703b81ac3e1498f0a2838108bdf,الشرطة تحقق في أضرار في نادي كلاريون ل+ لرماية و+ الصيد,0
eng_960269d8c6191313056ac59587258217,الشرطة: السواق عمدا خبط عربيه في بيت,0
eng_636d1ef21bbb2e5e27d3feac9d9bcf57,ضابط شرطة بونتو توك زاك هولوواي يسمى ضابط العام 2023,0
eng_ea6f3d2e5bcf611e1a5c0f2ff105c2ed,البابا فرنسيس يدين ما و+ رد عن هجوم قناص اسراءيلي,0
eng_8b978e2b74607981a501110c3663f228,الشعبوية نتيجة أن الناس ما يلقون شغل بسيط. صح كلامي؟,0
eng_eaf4d9b886c01afcfc99a689c97c74a0,ملصقات الرهاءن الاسراءيليين تم تخريبها في ويليامز,0
eng_abd7a7c716b3ad994836d38b76cbfe5e,أحكام مسبقه مثل... حركة حياة السود مهمة؟ حرروا فلسطين؟ حقوق المتحولين جنسيا؟ ليش هالاشياء تعتبر سيءة؟,0
eng_ff1f46ec1474ab68e8991cca2c7ea8c3,الرءيس بايدن متهم بالتواطء في أفعال أذربيجان,0
eng_7ff285df498b173d3b2bf05406a848c8,الرءيس بايدن يتعهد ب+ ضرب بوتين أقوى,0
eng_fa72ef2085d02cc76571c31ff4422528,أعلن الرءيس جو بايدن يوم الجمعة عن قرار مهم ب+ أن تعديل المساواة في الحقوق تم التصديق عليه، مما يضمن حمايته داخل الدستور، و+ هي خطوة في اللحظات الأخيرة يعتقد بعض الناس أنها قد تمهد الطريق ل+ تعزيز حقوق الإنجاب و+ المثليين والمتحولين. تعديل المساواة في الحقوق (ERA),0
eng_ad25f46e1a174599ee8088040ec6df89,الرءيس جو بايدن مجددا في شاطء ريهوث,0
eng_5b24f0636df816853d54bafbfc9ca4aa,الرءيس جو بايدن يغادر لوس أنجلوس على متن إير ف+ ورس ون,0
eng_cd9b5dce76067273207ae08bc4f01b8a,حفل جمع تبرعات للرءيس جو بايدن في غرينيتش جذب الحضور,0
eng_0982e4557a742d3d69f2ff34338a1f72,الرءيس جو بايدن يذهب في جولة ب+ الدراجة و+ يجذب حشودا,0
eng_e295be73c5217b306e2b02591092071b,الرءيس جو بايدن وقع قانون عدالة الضمان الاجتماعي.,0
eng_9c11db332927066bc3c04eeeaa56b134,الرءيس جو بايدن يخطط يسافر إلى نيو مكسيكو قريبا,0
eng_a5ec7203068b3af440ec461b4aa9bfdd,الرءيس جو بايدن يكرم فريق ووريورز ك+ بطل ال NBA ل+ عام 2022,0
eng_4e44dab6a062564ad6bd36396e9f28f8,الرءيس جو بايدن س+ يزور مقاطعة فالنسيا غدا نشره أخبار مقاطعة فالنسيا,0
eng_10ee98a57cdb54c6004a1127eb86febe,الرءيس جو بايدن بيزور كونيتيكت الجاية,0
eng_d7e517a100ad19db970f3b1f51d88a4c,ألا امهوف، بنت زوجة الرءيسة كمالا هاريس,0
eng_37f9d2f71cd22775d3c5d38c91f37fd1,إعطاء أولوية ل+ حماية المدنيين في ظل الانتقال الحاسم ل+ سوريا واللاجءين,0
eng_099e62ac13677bed64779680f579ef24,ممكن تكون أليكس جونز انفووارز، ايبوق تايمز، برايتبارت، فوكس، OAN.,0
eng_b45b9097b73aa97277b760bf9b0129b1,يمكن تكون كلمة كراهية الأجانب هي الانسب.,0
eng_4f925ed9cc4dd466aa8aa729ac404365,دعاية! بروبدجاندا! حاسس أني مش لوحدي. دعاية، بروبدجاندا! ماتصدقش أي حاجة تشوفها أو تسمعها.,0
eng_33646cec59a97a435e493f85664269d3,تظاهرة تطالب ب+ وقف إطلاق النار في غزة تغلق هاريسبرغ,0
eng_ef36fff3cb1c092a1a61e401d53f789a,المتظاهرين بيطلبوا وقف إطلاق النار ب+ فلسطين,0
eng_a2462099fdf64cf5139fee65e4f1571b,أولاد المدارس الحكومية في الولايات الزرقاء ل+ لحين لابسين كمامات,0
eng_a7578db15f5c94c09993bfc1c5ad8a68,بوتين بيقول ما في مشاكل مع باشينيان بس عم يحملو المسءولية,0
eng_f2571b5b58cb66d8854795fdda9ba00e,بوتين بيقول مفيش مشاكل مع باشينيان ل+ كن بيلومه,0
eng_e6d28f33b263e531cb63ef8bc2db6f3e,بوتين يقول ما غاديش يكون السلام ف أوكرانيا حتى ترجع روسيا كاملتها,0
eng_b77a307325961d33c125b846c7a1d8ad,بوتين، ياءس يحاول يعكس تراجع سكان روسيا,0
eng_688b35a18616449ecaccf40e26b4c578,راشيل، بتفتكري ١٠٠ يوم على MSNBC، خمس ليال في الاسبوع، هتبقي كفاية؟,0
eng_719a45bb3aff7ece2df48316c27abb81,تجمع في اتحاد نبراسكا ردا على حرب اسراءيل و+ حماس ذا ديلي نبراسكن,0
eng_d5e31318b5d504ac616adaa2dd658eb0,راندال بيتغلب بينما الديمقراطيين بقوو مجلس تايمز لوودن,0
eng_072a6a0a8352a02a48798dc10fe34836,أقرا مشروع قانون الكازينو الجمهوريين في نورث كارولينا,0
eng_eca364225788ca8a05b041569bd5adda,الديمقراطية الحقيقية ما فيها هيءة ناخبين انتخابية.,0
eng_c7373f079e51a14615cc95f52c9c4678,التعرف على الأخبار المزورة صار مادة إلزاميه هلق,0
eng_b731aefd3fd3dbec437a9789f9bc2534,من المرجح أن تءدي جلسة استثناءيه ل+ إعادة تقسيم الدواءر إلى تعزيز موقف الديمقراطيين,0
eng_56aaf4b25fbcd0a020c4b4b2f05260d9,سجل مع أمن حدود بسيط و+ شامل,0
eng_213603c585622c3815c679a6772cba38,"ناس في ""الدين والسياسة"" قاعدين يتصارعوا مع معنى القومية المسيحية بالضبط. دي محاولتي ل+ لدخول في النقاش دا. religioninpublic.blog20250212i...",0
eng_68fcf14348985a3646251401a4484926,تتذكر يوم ما حكم على TFG ب+ العزل ل+ أنه حبس المساعدات العسكرية لاوكرانيا؟ أحنا نتذكر.,0
eng_195962d7ee3d5a57d2cee6df2d726150,ده يفتكرني بكل الفيتوات على أن اسراءيل بتدير دولة فصل عنصري.,0
eng_bae057998b84b28dbb6bf81f84c4eaa4,بيفكرني بماكونيل و+ حركة العزل التانية.,0
eng_c031dc820e95075fc339a554534cd815,صواريخ من غزة تجددت، و+ الجيش الاسراءيلي يشن ضربات وسط وقف إطلاق نار مستمر,0
eng_b4f42dff33096a9c274603f72465bb46,مجموعة جمهوريه تنتقد دونالد ترامب بعد قضيته في جورجيا,0
eng_491bc41fc851528468b3afc9a4265d48,الجمهوريين واضح أنهم متفقين أن ترامب ل+ إزم يكون,0
eng_3710f76f4c83f64e74f8cdd8044a6f75,الجمهوريين يوافقوا على بدء تحقيق ل+ عزل جو بايدن,0
eng_0d0aaa3abb30127f78253f582067344c,الجمهوريين يأذنوا ب+ فتح تحقيق عزل ضد جو بايدن,0
eng_dce59282e791df3290dbc117388ecaf3,الجمهوريون يحتفلون ب+ ليله من الانتصارات الكبرى ذا لونغ أيلاند ادفانس,0
eng_14adcaa8f50be61970cbc088894f48af,الجمهوريين يصرون على سوء الاستخدام,0
eng_3382f7ebb16272025881f1353377e65b,حزب الجمهوريين يحقق أغلبيه فاءقة في مجلس نواب ولاية لويزيانا,0
eng_2fa6858e0eb008a4093891df11cfc946,ألها الحزب الجمهوري اطلعو وصوتو ل+ لجمهوريين,0
eng_34a86d67113c2afe6480c5eba19d382a,زوج جمهوري بقي ترند بعد ما رفض يصافح كمالا هاريس,0
eng_ae4304461cb2bd2e42c08ba89252bf15,الجمهوريين يبدون خطوات ل+ عزل الرءيس بايدن,0
eng_7e05b370061f7182e2079178736a250d,الرديين يقترحون تقسيم غوينت بين أربعه,0
eng_8b541875916ea7720d441ec64d3a61df,الجمهوريين يفحصون سجل تصويت عاءلة ماكانز — لويستون,0
eng_264c78dc81277967a2bfe065f6245335,الحزب الجمهوري بيستغل تصريحات العمدة ادامز الدرامية اللي...,0
eng_e374d35e998fff6efdc94f4ef72bb3cd,أستولي الجمهوريون على السيطرة على المحكمة العليا في ولاية كارولاينا الشمالية,0
eng_7e7a5609b91613f75d9d86a5e30bb2e1,المحافظين يسيبوا اجتماع المجلس التشريعي في اورانج و+ يعطلوه,0
eng_843d17145a0ce9d2f24b5edee13bf07f,الجمهوريون يفكرون في طرد مات غيتس بعد طرده,0
eng_dc8fb865fd1943fc45df5b67f7f526a4,كان الجمهوريون مختلفين آنذاك صوت مجتمع مقاطعة اداير,0
eng_a1e2df3e5a1373c0794e00b02f7d31e2,بكل احترام أنا سكران مرة و+ ما أقدر اكمل، أطلب وقف إطلاق نار,0
eng_eb28f9d533ee809136dc035d7205ccbb,مصور تقاعد من Morning Call في اسراءيل يروي كيف بدآ مسيرته,0
eng_3e586e671edad81dd6dfc0dd9dddaccd,ترشيح ار.اف.كيه جونيور المستقل للرءاسة يجذب الجمهوريين,0
eng_f0bd293e4df4575b771341a191a18f3b,مدرسو جامعة رايس جابوا تقريبا ٥٠٠ إلف دولار عن طريق برنامج TIA,0
eng_c1e7e3a9de2b48cdbe7a88277786f079,ارتفاع الأخبار الزاءفة الناتجة عن الذكاء الاصطناعي عمي التضليل المعلوماتي,0
eng_1c69b6757da48e0a913604986a86c7e2,رون دي سانتيس بيتراجع أكتر وراء دونالد ترامب و+ نيكي,0
eng_7b32953fbf0d7b95b26b0433e92a22c6,رون ديسانتس ب+ صفق على دونالد ترامب ك+ محارب على الكيبورد,0
eng_b31ac723e8959d24331427b3826e11a5,رون ديسانتيس رح يزور تكساس لحتي أحزاب المقاطعات الجمهورية يجمعوا تبرعات,0
eng_7d3349375fcdaf587a6108148f6bb452,شاءعات حول احتجاز قارب طالبي لجوء قبالة جزيرة عيد الميلاد بينما يعلن موريسون ب+ فخر عن أمن الحدود في يوم الانتخابات,0
eng_5a551b9667f397b0298bfaabfa7e9c8b,العدوان الروسي وصل ل+ مدينتنا,0
eng_2e927c0378772abd03b9d9dfe77cdd3d,الروس ما قتلوا أحد في غزو أوكرانيا,0
eng_f3a165ed167a4f2c8f1356570edd19a5,جامعة القلب المقدس تتجمع من أجل وقف إطلاق النار في غزة,0
eng_89c7f4b50798b5c4caa56ae1f5e4d265,مديرو قاعة سامي وونغاتس يحكون عن السكن,0
eng_e35d1433ad057cb5bfec1c7503635cf3,عقوبات دلوقتي ل+ حد الهدنة! تفاوضوا دلوقتي! مرحبا من أوكرانيا,0
eng_e5ff22bbe5fa1bacf1103dfc360c1467,تظاهرة في ساراتوغا دعما ل BLM و+ الحرب بين اسراءيل و+ حماس تجذب الانتباه,0
eng_69bf29dbab9e3584068d3029b9ac7502,"مشاهد من تجمع ""فلسطين حرة"" في مونتبيلييه — تايمز ارجوس",0
eng_06fa6e73d9fd5dc0714ff78307a4cc3f,شيل أصدر بيان جديد عن حرب اسراءيل و+ حماس,0
eng_a09796da9bd6ed1af4d8b598d8cee9f0,المحكمة العليا ترفض سماع طلب الجمهوريين في دعوى قمع الناخبين في مونتانا @URL,0
eng_9382e300a0d0effef881f901d7c6506e,المحكمة العليا الأمريكية هتقرر في النهاية مصير دونالد ترامب,0
eng_4657aaf1e95ef1ef3cdf6a9386892013,ديمقراطيون في مجلس الشيوخ ينددون ب+ تكاليف الانسولين غير الأخلاقية,0
eng_fffe25ab7fc98cdc6c93f4819be07b1e,المجلس الشيوخ يصوت ب+ الإجماع على مشروع قانون يعرقل المساعدات العسكرية الأمريكية,0
eng_768b6da722eb01a50f3d2153b0c1b666,الشيوخ والناءبين الجمهوريين يقترحون خطة ل+ تجديد المبادرة (Proposition),0
eng_8a24745e78f06e0f72292d19f88fe3f5,السيناتور ضيف خاص في آخر اجتماع ل+ حزب المحافظين ب+ مقاطعة بيرس — مقاطعة س+ يدار,0
eng_27e6cff7adc7760a57d91013ba79e5fc,قادة حماس السياسيين الكبار نزار عوادلة,0
eng_41b9f8a9c71823b53f5614a6d61159ff,بجد؟ ده فخ واضح اوي، فعلا هتقع فيه بس عشان تاخد مساعدات عسكريه اكتر؟,0
eng_6c8464386e30373b975cfa8749346131,مشرع من حزب تقدم سان فرانسيسكو يقدم قرارا يدعو إلى وقف إطلاق النار,0
eng_089121f6e0da73b2ef26120ba8483862,مشرف سان فرانسيسكو بيقدم قرار بيطالب ب+ وقف إطلاق النار في غزة,0
eng_464387ec1f66c62589a33ba9c63b1186,مشرف SF يقدم قرار يدعو ل+ وقف إطلاق النار,0
eng_709608786492d56f1dd87d1dcaa7d6bd,صوت مجلس SGA على تقديم مواد العزل ضد الرءيس,0
eng_0717c87554b2b4084c62d8725b39f47b,شانون جاكسون عينت مديره خدمات الإرشاد,0
eng_93a0d983226ee8097d56593702a286b8,هي فعلا تمشى ب+ المقدمة في تأمين الحدود.,0
eng_6a0132d24a27d0e8be7c7c7015d1dba3,تنحرت ب+ المقام الأول عشان الحكومة طلعت هالقرار من أجل الشعبوية.,0
eng_7cf0883d4b6fd5f3195cff551b52a8f8,مكتب الشريف يحقق في وفيات باين على أنها جراءم قتل,0
eng_fcfc8d83a30240eb0ed89b7aa3789301,تبا، لا أعرف أن كنت من مءيدي ماجا أو من مءيدي ماجا المتطرفين,0
eng_bb797d78878ac669b8e523473fe5390d,كان يجب أن تكون هناك محادثات و+ وقف إطلاق نار، المال اولا، الأرواح ثانيا,0
eng_5004a9a303e714beb54afbb60a5f3287,هل يجب أن يتحكم ب+ تين بوتين في ذخيرة امريكا؟,0
eng_899931e9b48197c2afd39bf761a2891f,هل ل+ إزم يلغى مجمع الناخبين؟,0
eng_72c374cc41e8d48a1642f97fff78b929,الصراخ قطع اجتماع المجلس حول وقف إطلاق النار,0
eng_60e5bdc29a83fc6f9c96bc95cd37e595,و+ رجينا هالتزوير ب+ الانتخابات يا رافاءيل...,0
eng_8de5295b54e6df025da5d37701f1f5fe,يظهر مسلحين من حماس بيهاجموا مهرجان موسيقى,0
eng_57cdeade02f1a87405cb53adabc78d32,من سنة ٢٠١٧، DefendDemocracy تطالب ب+ عقوبات مشتركه من الاتحاد الأوروبي ضد روسيا ل+ أنها تهاجم ديمقراطياتنا. ٢٠٢٠ أول عقوبات أوروبيه ب+ سبب هجمات الكترونية. ٢٠٢٣ أول عقوبات أوروبيه ب+ سبب دعاية معلومات مضللة. ٢٠٢٤ أول عقوبات أوروبيه ب+ سبب تهديدات هجينة. @URL NAFO,0
eng_32cce4aca54d7f37c5f0e12a29d7f627,من أمتي هم قالوا أنهم ل+ صالح الفلاحين؟ كنت أعتقد أنهم بس حزب ضد الهجرة.,0
eng_d9934de0c6017ea4c6d5f4907e5f03ca,سته مرشحين على تذكره الحزب الجمهوري ل+ تمثيل الداءرة السادسة,0
eng_b648b89c8d5650606a2dff87caa5543f,متزلج بيروي عملية إنقاذ دقيقة حصلت بعد حادثه سيلفرتون,0
eng_cf1c38d6dabe22e61a4e8e3d9c1c07e6,"نموذج أرنب ف+ روى ""ثلجي"" من 10x2Studio لعبه محشوه يدويه الصنع",0
eng_7cea485531b00c940121a52db58fd1eb,ف+ أن تخفيض الدعم ب+ مقدار 5 مرات دليل على ضرورة نزع النازية. منطقي.,0
eng_c6f204058874685925225cf08caec5b9,حتى الآن اليوم، يبدو أن وول ستريت تتفاعل ب+ شكل إيجابي مع غياب تمرد. ذكرى التمرد,0
eng_89112795002fbddcc1a174c2d29ad631,ف+ كيف هاد أزمة المهاجرين مآثره فيك؟,0
eng_cf13c630f078af7ed5580db1eb67f8fc,يعني ده كان سياسات الهجرة بتاعة بايدن؟,0
eng_e8b63d160199fe1af22850691314334e,إذن The Hill كتعيد نفس الدعاية الروسية؟ دعاية,0
eng_1aa6856a8ccd4aeb46264b27287e7e14,يعني عنا أمان منيح على الحدود؟ أنا محتار.,0
eng_b80a7a9a1517fe34e01a9b694fdff53c,"يعني أنت بترضي أنه هو يسمى اللي بالظبط معروف ب""البيءة العداءية"" حدود مفتوحة؟",0
eng_3609d8309b0382db4d148da234efb9a4,يعني أنت ما عايز زيادة في تأمين الحدود من الحكومة. ل+ أنك ف+ أكر أنهم سيءين.,0
eng_2cc58350b3459196326c5757c5eb1612,ف+ نظريتك أنه كله تم تمثيله؟ ضحايا مدنيين وكله؟ هذا بيخليه عبقري شرير اكيد، بس أعتقد أنك تعطيه هو و+ فريقه أكثر من حقهم شوي.,0
eng_14efdd594937097afead3c8f98641463,يعني زعلان ل+ أن أمن الحدود شغال فعلا؟ مبالغه غريبه بس تمام.,0
eng_d87da90f38a4f313daee4f9225fe1ec5,يعني قمع الناخبين و+ منع الكتب بقي شيء عادي؟,0
eng_b4eb13774a0add5084cc77848f880d6f,دور و+ ساءل التواصل الاجتماعي الخطير في صراع اسراءيل و+ حماس تافتس,0
eng_6960e52fddd2c25de5dab44b9ebec9f0,الاشتراكية للاغنياء، و+ الراسمالية ل+ لفقراء — مقابله مع نوام تشومسكي truthout.org/articles/soc...,0
eng_9d91d90f9c01cffb8204029d03c4a919,جندي، رجل دولة، محافظ و+ يدافع عن القيم المحافظة، هذا اللي ل+ إزم تدور عليه في القاءد.,0
eng_07f72c184145d167a14690497a97ea60,بعض الحقاءق التي لا تقبل الجدل عن تحيز قناة ABC المءيد لاسراءيل و+ المشجع للابادة. johnmenadue.compalestinian...,0
eng_9a87e5d675ad00d1023b27ac8f7fe1bd,بعض الناس ما عندن مواصلات ل+ يوم تسجيل الناخبين. هالقانون رح يمنع التسجيل الانتخابي عالانترنت. إدارة المركبات ب+ تحدث تسجيلك الانتخابي ل+ عنوانك الجديد ل+ ما تجدد رخصه السواقة. رح ينمنع على إدارة المركبات تعمل هيك و+ ل+ إزم تحدث معلوماتك بشخصك.,0
eng_5ff7db73c253cc2b7209bcb0de3b2e97,فيه ولايات محافظين هيسمحوا بيها برضه.,0
eng_f2ea0f32f81f787efe7707a1aecdc81f,بعض قادة الولايات المتحدة و+ العالم كيدعيو ل+ وقف إطلاق النار,0
eng_5cb77f33e42a0ff0bb5ec46893d30c4c,في بعض الاحيان، التاريخ يتبدل مع شويه تدفق. مثلا غزو أوكرانيا من طرف روسيا.,0
eng_2a8d2005ddad0b8b1fd64467567e406c,إذا أستطيع الآن أن أقول أنني اتفقت مع البابا وميتش مكونيل و+ مايك بنس خلال الأسبوعين الماضيين... هذا مدى الانحدار الذي وصلنا اليه...,0
eng_0610e93f38b78723a9008d76ba91d50a,أسف مشغول هواية أتابع جلسة استماع عن محاولة الانقلاب اللي سواها مديرك,0
eng_00cfa8e7ecb7190dc2e1919032f0ccc9,يبان ب+ حال وضع جاهز ل+ استغلال بيانات تسجيل الناخبين,0
eng_d6c9f31022b203d7f45d9a15ed331487,انتخابات خاصه في مقاطعات فلوريدا اسكامبيا، اوكالوزا، سانتا روزا، و+ جزء من والتون المقعد اللي س+ يبه مات جايتس في الكونجرس جار التصويت عليه ساعد الديمقراطيين يوقفوا سياسات ترامب الضارة و+ يقلبوا المقعد ل+ لأزرق التصويت المبكر ٣٢٢٢٩ يوم الانتخاب ٤١٢٥ flipthehouse specialelection,0
eng_0a90923cf30784a42915d6ee5e837522,انتخابات خاصه في الداءرة السناتورية ال21 وداءرة الجمعية ال40 في 25 فبراير! التصويت المبكر متاح من 20 إلى 23 فبراير، من 10 صباحا إلى 6 مساء يوميا,0
eng_f02a90700c0db5f8f7bfafb1044bdaf2,لاعب كرة السلة ديال غوفر المقيم ف سانت مايكل,0
eng_6db504567bc0ec4ffc747d351abb713b,قد يطرد الحزب الجمهوري على مستوى الولاية كريستيان زيغلر عبر إجراءات داخليه,0
eng_0acc7e48b58cc6f3d4253de0c8a195cd,حزب الجمهوريين ب+ الولاية راح يجتمعون في نورفولك كيليان كونواي,0
eng_0baa9ddac3ee2bfb735b186533d3fd62,شرطة الولاية ب+ تحقق في إطلاق سراح آلاف ألمنك,0
eng_a08c1dd0f9cb5139b9afc0805f48f548,مخيم نهار مشمس ل+ لشرطة الولاءية محدد ل+ يوم 23 سبتمبر,0
eng_217d3b1aba691549c03c45a5afdc3f08,درك الولاية سريه ج تطلب مجندين محليين,0
eng_10aca86468082ea9dbe0b785c1598731,دول تحاول تشيل دونالد ترامب من لاءحة التصويت,0
eng_3fe0a70f905b84c81cb86989f6a092d9,"قفوا ب+ الطابور ب+ مراكز الاقتراع، يا أصحاب كانساس! حياة النساء و+ البنات الصغيرات بتعتمد على تصويتكم ب""لا"".",0
eng_c2cdfe3ad931e9c5ebdaae2f37f9ab25,ستيل يوقع رسالة الجمهوريين طالبا إجابات من مانهاتن,0
eng_1be024d1f65cb0d0b2ef173599791369,بعده ما فيه دليل أن الانتخابات موب مزورة.,0
eng_6b76c938e591bfc9c08e986332d96256,أوقفوا التطهير العرقي، تحدثوا ضد آباده الهزارة. اوقفوا_ابادة_الهزارة,0
eng_3885745e6aa811eda4f1ae11108266d8,أوقفوا العدوان الروسي على اوكرانيا. أوقفوا بوتين أوقفوا روسيا,0
eng_226b66b0bd093d82d7a3f0ee578b8e0e,قصص من لاجءين وجدوا موطنا لهم في بويز ذا اربايتير,0
eng_9b3e962b13b6424c6d33a0d5776c0bad,قصص لاجءين لقوا وطنهم,0
eng_0123db736719610f5d923c8deccb8f1b,الديمقراطيين في ستراتفورد متقدمين ب+ مجلس المدينة,0
eng_820c5cdc36d5ff4876456814a3232d13,تحالف الطلاب من أجل اسراءيل ينظم وقفه حداد من أجل الاسراءيليين صحيفة ماساتشوستس ديلي كوليجيان,0
eng_821827df2f633ec55e3fea96a38ab2c9,احتجاج طلبه ل+ لمطالبة ب+ وقف إطلاق النار يءخر إعلان الدولة سالم,0
eng_a3fcf05fbd7d50b5f340b698c3ff76e1,طلبه يدعون ل+ لإضراب من أجل وقف إطلاق النار في غزة,0
eng_036554dc3ffc1a56d0f398473b8053fd,طلاب من أجل العدالة بفلسطين، جمعية سحب الاستثمارات ب+ جامعة كاليفورنيا بتنظم تجمع,0
eng_f2fe4055617465c86678b16c5f82596f,الطلاب يتعلمون يكتشفون الأخبار الكاذبة,0
eng_c3d609df55a2d4ebc39a362ce12cc116,طلاب يحتجون على استثمارات تافتس في اسراءيل خلال فعالية اتحاد طلاب تافتس,0
eng_4274cde1af892c8cbc26c27042d7657a,دراسات تتناول آراء الأمريكيين ب+ شأن حكومة اسراءيل - أتلانتا اليهودية,0
eng_5961ad8dd4d7bf4231784dafca1882c4,"الحمقي أمروا ب+ حظر كل المنح و+ القروض ما لم توجه ل+ لوكالات تعليمات ل+ لإجابة ب+ نعم أو لا عن كل برنامج فيدرالي ب+ حلول ٧ فبراير. الاسءلة شملت ""هل هذا البرنامج يروج ل+ أيديولوجيا الجندر؟"" و""هل هذا البرنامج يروج أو يدعم ب+ أي شكل الاجهاض؟"" يا ل+ لعار",0
eng_cf2943a0a221813af8fe3f5c19b4464c,سمرز تكرم بعد 21 سنة خدمة في مالدن,0
eng_ad41be1fbd7894a72b337de7fe705fd2,خطوط الإمداد من إيران متقطعه طالما اسراءيل ماشية في السيطرة على الجبال، ل+ كن ده مش معناه أن حزب الله، اللي أتأسس ك+ حركة مقاومة عصابات، أتغلب أو أتفكك سلاحه. قوات الاحتياط الاسراءيلية منهكة، و+ جنودهم مرهقين و+ ممتدين على أربع جبهات.,0
