id,text,polarization,dialect_code,dialect_name,translated_text
eng_563f48cd5a7c146605452f7bdd3b6193,Yeah. The discussion between unconditionnal xenophobia and utilitarian racism.,1,acw,Hejazi Arabic,أيوه. النقاش بين كراهية الأجانب المطلقة والعنصرية النفعية.
eng_d86a9064b9b763eae824fa271569aa39,Yep just like what happened in the 2020 rigged election,1,arz,Egyptian Arabic,أيوة زي بالظبط اللي حصل في انتخابات 2020 المزورة
eng_16cbddcc401e95095db3cad90164eaa0,Yep! Open borders High crime rates Inflation Food shortages,1,ar,Standard Arabic,نعم! حدود مفتوحة معدلات جريمة مرتفعة تضخم نقص في الغذاء
eng_a8991060c76c915da79c6ce53a9d6970,"Yes Trump does need to be held accountable for 6th January, election interference and election fraud.",1,apc,North Levantine Arabic,نعم، لازم يتم محاسبة ترامب على أحداث السادس من يناير، والتدخل في الانتخابات، والاحتيال الانتخابي.
eng_b6fbf0efe170bd0a1853d712527ad838,"Yes! Immigration is a classic manufactured crisis, which is to say not a crisis.",1,ar,Standard Arabic,نعم! الهجرة أزمة مصطنعة كلاسيكية، بمعنى أنها ليست أزمة.
eng_1155c1adcf65944f80f5baa1ea4d3d10,Yes. A fascist to the core.,1,arz,Egyptian Arabic,نعم. فاشي لآخره.
eng_70e4e9a6ba671ae225ae09d0dd4698af,Yes. Israel is an apartheid state. Theres the lie.,1,arz,Egyptian Arabic,أيوة. إسرائيل دولة فصل عنصري. دي الكذبة.
eng_858d580b2789bb442fc6e21e3c3a1df2,You are an enemy of the people.,1,afb,Gulf Arabic,إنت عدو الشعب.
eng_f2cc4cd3cdd4fd9ebcc2de407225618a,You believe everything the IDF tells you?,1,arz,Egyptian Arabic,بتصدق كل حاجة الجيش الإسرائيلي بيقوله؟
eng_e0107ad0fb3ac70e3dce2fdb0f76e05e,You can 100 support the role of the US in destroying Nazi germany and still regret the civilian casualties,1,apc,North Levantine Arabic,فيك تدعم دور أمريكا بتدمير ألمانيا النازية مية بالمية ومبعدن تندم على خسائر المدنيين.
eng_aa8521703dbbd0f77322fd4bcb50d591,You dont know what voter suppression is,1,acw,Hejazi Arabic,إنت ما تعرف وش معنَى قمع الناخبين
eng_1c7866f35baffea97aaa8df1ed6ec887,"You focus on the land grabbing, country stealing apartheid state.",1,ar,Standard Arabic,أنت تركز على دولة الفصل العنصري التي تستولي على الأراضي وتسرق البلاد.
eng_775a9a6d08629b6d002517735295eea6,You forgot about indoctrinations kids with gender ideology and transing kids.,1,ar,Standard Arabic,لقد نسيت حالة تلقين الأطفال أيديولوجية الجندر وتحويل الأطفال إلى متحولين جنسياً.
eng_8b4686345a545d7af8278ff3014de378,You forgot pedophiles. Theyre prolifically entrenched within religious institutions. Antiabortion laws combined with Christian nationalism equals mass pedophilia.,1,arz,Egyptian Arabic,انتم نسيتوا متحرشين الأطفال. هم منتشرين بكثرة وجذورهم جوه المؤسسات الدينية. قوانين منع الإجهاض مع القومية المسيحية بتساوي انتشار واسع لتحرش الأطفال.
eng_9167575268fa9a32a7643c02172a3109,"You know that trump did everything he could to withhold military aid to Ukraine, right?",1,arz,Egyptian Arabic,أنت عارف إن ترامب عمل كل اللي يقدر عليه علشان يمنع المساعدات العسكرية عن أوكرانيا، صح؟
eng_66ac91e96b2f9578ee3b567c89753fee,"You know, I for one would never judge progressive Americans for having complained about the Second Amendment in the past only to then make full use of it exactly as intended right the fuck now. It wouldnt make you a hypocrite, promise!",1,arz,Egyptian Arabic,يعني أنا مش هاخد على حد من الأمريكيين التقدميين لو اشتكوا من التعديل الثاني في الماضي وبعدين استخدموه دلوقتي بالظبط زي ما المقصود منه. مش هتكون منافق، بوعدك!
eng_f3b2bea99aeb307b743efde604e6b5a9,you mean the radical LEFT people,1,acw,Hejazi Arabic,يعني الناس اليسار المتطرف؟
eng_2c9f6339f30b082d48f5bc59718af602,You mean voter fraud ? Thats Red.,1,apc,North Levantine Arabic,بدّك تقول تزوير بالاقتراع؟ هاد شي يمين متطرّف.
eng_35376c276193d44f4db679d1f0fb6a81,You people in blue states are now screwed. They are emboldened.,1,apc,North Levantine Arabic,إنتو الناس بولايات الزرقة هلق متورطين. هم صار عندن جرأة.
eng_24b5d547d860423ceafbb2d0a9cf5886,You should be in prison for election fraud,1,arz,Egyptian Arabic,لازم تكون في السجن بسبب تزوير الانتخابات
eng_f6d9e272a4d188707b7e8be27827e76b,You voted to withhold military aid from Ukraine. You are the problem.,1,afb,Gulf Arabic,صوَّتّوا على منع المساعدة العسكرية عن أوكرانيا. أنتم المشكلة.
eng_e5d53ada435f02166cb267070fda0e8e,"Your ""free"" state is supported by Blue States. Sit down.",1,acw,Hejazi Arabic,"حالتك ""الحرّة"" مدعومة من ولايات زرقاء. إجلس."
eng_ec21f4642a9e106f3983521685cf432e,Your defense and support of the war crimes of the Apartheid state of Israel will be the shame your progeny feel.,1,afb,Gulf Arabic,دفاعك ودعمك لجرائم الحرب اللي يرتكبها دولة الفصل العنصري إسرائيل راح يكونون العار اللي يحسون فيه ذريّتك.
eng_65f1660c6dc15ba86fd8a14dcc67790a,"Youre a Rhodesia supporter. A South Africa simp. Go defend the next genocidal apartheid state, too",1,ar,Standard Arabic,أنت مؤيد لرودسيا. مُتملق لجنوب أفريقيا. اذهب للدفاع عن الدولة الفصلية الإبادة التالية أيضًا.
eng_0e019c3b172042c2247f2fe7969d159b,Youre defending propaganda with another Russian propaganda? Bravo,1,apc,North Levantine Arabic,أنت عم تدافع عن دعاية بدعاية روسية تانية؟ برافو
eng_5eced3083807e40695a1a5936e2336d0,"Youre not letting them stop grandtheft, bribery and election interference? FJBiden",1,ar,Standard Arabic,ألا تدعهم يوقفون سرقة كبيرة ورشوة والتدخل في الانتخابات؟ اللعنة على بايدن
eng_5f094ca7090a638fcb7580242a7124f1,youtu.bed905WU2L1no?... Apartheid Ethnic Cleansing Zionist Israhell owns the U.S.!,1,ar,Standard Arabic,"يوتو.بيد905WU2L1no?... الفصل العنصري التطهير العرقي الصهيوني ""إسرائيل"" تملك الولايات المتحدة!"
eng_a6bd89d2eb0ef8e602bfc0eb3aa19e31,Yup the one who torched his academic credibility at the altar of populism and money,1,ar,Standard Arabic,نعم، ذلك الذي أحرق مصداقيته الأكاديمية على مذبح الشعبوية والمال
eng_ea7559820eafe499d767ec1a705dc1cf,Zionism is hate Humanity is love,1,apc,North Levantine Arabic,الصهيونية كراهية والإنسانية محبة
eng_a35242f7924ad33b2912890a3cd373c7,Zionism is the Cancer killing all humanity,1,apc,North Levantine Arabic,الصهيونية هي السرطان اللي عم يقتل كل البشر
eng_78abee2e1866319acb5df8a518e8e368,zionism really makes you sour like old milk.,1,ar,Standard Arabic,الصهيونية تجعلك فعلاً عقيمًا مثل الحليب القديم.
eng_43374a95f5e855fb347ec241450e5e3d,"""Ceasefire"" lol not even close, its just palestines unconditional surrender theyre repackaging as a ceasefire to make it look better.",1,arz,Egyptian Arabic,"""هدنة"" هاها مش حتى قريبة، دي استسلام فلسطين من غير شروط وهما بيطلعوه على هيئة هدنة عشان يبان أحسن."
eng_5d83127d4b86ba4874358ba2db901104,"""Civilian casualties in a war""Israeli soldiers are on record talking about shooting children deliberately. Oxfam, Human Rights Watch, and Amnesty all call it a genocide.",1,arz,Egyptian Arabic,"ضحايا مدنيين في حرب
فيه جنود إسرائيليين متسجلين بيتكلموا عن إنهم بيطلقوا النار على أطفال عمداً. أوكسفام ، هيومن رايتس ووتش، وعمّnesty كلهم بيسمّوها إبادة جماعية."
eng_8336d6aa3d56002120576e15b02390d3,"""Climate events are fake news. Theyre doing this cause hes in office now"" some trump supporter, probably.",1,arz,Egyptian Arabic,"""الأحداث المناخية أخبار كاذبة. بيعملوا كده عشان هو في الحكم دلوقتي"" مناصر لترامب، غالبًا."
eng_9b80aa930cbd83fdbc13bc727d8d74ad,"""Rape and murder spree"" so like, an IDF units average Tuesday in the West Bank",1,ar,Standard Arabic,حملة اغتصاب وقتل — مثلًا ما تقوم به وحدات الجيش الإسرائيلي يوم عادي من أيام الثلاثاء في الضفة الغربية
eng_7bf6a8c52ba7ed97ba981c15b8d6a674,"""Russia blames Ukraine for bombing of Argentinas Kiev embassy"" Of course! All those embassies in Kiev are just serving as human shields!",1,arz,Egyptian Arabic,"روسيا بتلوم أوكرانيا على قصف سفارة الأرجنتين في كييف

طبعًا! كل السفارات دي في كييف بس بتتعمل كدروع بشرية!"
eng_bc8f3151a9883e8c5334be3848d8a18d,"""Socialism never took root in America because the poor see themselves not as an exploited proletariat but as temporarily embarrassed",1,afb,Gulf Arabic,الاشتراكية ما ثَبَتت بأمريكا لأن الفقراء ما يشوفون نفسهم طبقة موظَّفة مستغَلَّة، بل كأنهم محرومين موقتًا
eng_d118cc13746b8b3aa3066a621ccc13f9,"""imperialism"" Defending yourself against unending attacks is not imperialism Face it, like most Irish Catholics, you were taught to hate Jews.",1,ar,Standard Arabic,"""الإمبريالية"" الدفاع عن نفسك ضد هجمات لا تنتهي ليس إمبريالية. اعترف بذلك، مثل معظم الكاثوليك الإيرلنديين، لقد تعلّمت أن تكره اليهود."
eng_db607ce17c6337a53b97573b01100a12,"""snowflake, sjw, woke"" what if i bash my head against the wall",1,ar,Standard Arabic,"""سنوفليك، ناشط الحقوق الاجتماعية، مستيقظ"" ماذا لو ضربت رأسي بالحائط؟"
eng_af2299a6d1a26c7bda07835fda65be6d,1. Attorney General who didnt show up for work. 2. Supreme Court packed by the guy who led the insurrection.,1,arz,Egyptian Arabic,"1. النائب العام اللي ما حضرش الشغل. 
2. المحكمة العليا متحشّدة من الراجل اللي قدّى التمرّد."
eng_67b71772937b16c9480050a767a28980,"1st rule of nationalism, andhbhakti",1,acw,Hejazi Arabic,القاعدة الأولى للقومية، وأندهباهكتي
eng_d97075660229fab54952acf046dc7260,"84 million morons voted for failed president Biden , or was it 74 million and 10 million fake votes that elected liar and chief Biden",1,apc,North Levantine Arabic,84 مليون مغفل صوتوا للرئيس الفاشل بايدن، ولا كانت 74 مليون ومعها 10 مليون أصوات مزيفة اللي انتخبوا الكاذب والرئيس بايدن
eng_3ab02a63ad78cd43d4ba91041dd0dd65,"A local aspiring state lawmaker here ascribed our current housing crisis to illegal immigration, but yes I am shocked.",1,apc,North Levantine Arabic,سياسي محلي طموح للكنيست هون نسب أزمة السكن الحالية للهجرة غير الشرعية، بس إيه، أنا مصدوم.
eng_4cd725129873668d0da96ee873a0e290,A lot of talk about voting rights today from people who support the Jim Crowera disenfranchisement of incarcerated people.,1,arz,Egyptian Arabic,فيه كلام كتير النهاردة عن حقوق التصويت من ناس بتأيّد إخراج حق التصويت عن الناس المسجونة زي زمن جيم كرو.
eng_908c9f6d1a52e84039caf79915140ce9,A lot of those folks are there because of drugs that came in through open borders.,1,apc,North Levantine Arabic,كتير من هالناس موجودين بسبب المخدرات اللي دخلت عبر حدود مفتوحة.
eng_ff9db4dae2caebc3335124b4b0923a68,ABSOLUTELY!! Hes a TRAITOR to America!!,1,ar,Standard Arabic,بالتأكيد!! إنه خائن لأمريكا!!
eng_58090bf54d52d10225c73e23d4d83627,AOCLovesElon because Pelosi loves to pay her winery staff low wages while threatening deportation,1,apc,North Levantine Arabic,AOCLovesElon لأن بيلوسي بتحب تدفع لعمال مصنع النبيذ تبعها أجور واطية وتهددهم بالطرد
eng_e3795434464b97d23ab81eb57188f1d8,America manufactures viruses to destroy countries in implementation of global Zionism We_egypt,1,acw,Hejazi Arabic,أمريكا تصنع فيروسات لتدمير الدول تنفيذًا للصهيونية العالمية نحن_مِصر
eng_0a46862a8b43f5aed5d77b482f0b356b,And it stems from xenophobia too lmao,1,apc,North Levantine Arabic,وبطلع كمان من رهاب الأجانب، يا ضحك
eng_ab9fe351dd1de2ce4f443c44dd6b8967,And the west yawns wtf bunch of pussies in the west cant keep us safe from Russian aggression,1,afb,Gulf Arabic,والغرب يتثاءب، يا للهول، مجموعة جبناء ما يقدرون يحفظوننا من العدوان الروسي
eng_4f9e730f74813a30bbc05582242ee9e2,Another reason not to watch CNN.,1,apc,North Levantine Arabic,سبب تاني يخليك ما تتفرج على CNN.
eng_5e6c2461df4dbdd6db91e8ac97a48281,AntiSemites Why didnt Israel give Iron Dome to the Academy to protect Chris Rock?,1,ar,Standard Arabic,معادون للسامية لماذا لم تمنح إسرائيل القبة الحديدية للأكاديمية لحماية كريس روك؟
eng_886b2bf3bdd3db7cd82072495b9c92d6,Are gender reveal parties still a thing or are they offensive to the woke mob?,1,acw,Hejazi Arabic,هل حفلات كشف نوع الجنين لسه شغّالة ولا الناس الواكه شايفينها مسيئة؟
eng_b48d32dd24061710af1d76d14e05a2f9,Are red states stealing from California?,1,ar,Standard Arabic,هل الولايات الحمراء تسرق من كاليفورنيا؟
eng_d0ee97b42590bcd5d5ee6f04373fc320,Are you telling me that MAGA folks dont have deep nuance to their xenophobia?,1,apc,North Levantine Arabic,عم بتقلي إنو ناس مايكا ما عندن تعقيد عميق بكراهيتهم للأجانب؟
eng_1f7f51654921fcf7c134a59f11ca19d1,ArrestSureshChavhanke Arrest this Israeli dog,1,ar,Standard Arabic,اعتقل سوريش تشافهانكي. اعتقل هذا الكلب الإسرائيلي.
eng_1c4cdc21fd909b056e905180df08fc8d,BH Hes making enemies of the entire region whod have taken us as asylum seekers Fucking w Mexico Canada Were being sealed in,1,ar,Standard Arabic,ب.ه. يجعل أعداءً من كل المنطقة الذين كانوا سيأخذوننا كطالبين لجوء. يلعنها مع المكسيك وكندا. نحن محاصرون.
eng_73adcc85959a92e41792768a81b08dc4,"BREAKING NEWS ! US FINANCIAL SECTOR UNDERGOING DESHYLOCKATION, IN RESPONSE TO RUSSIAN DENAZIFICATION.",1,arz,Egyptian Arabic,عاجل! القطاع المالي الأمريكي بيخضع لإعادة تفكيك مالي كرد على نزع النازية في روسيا.
eng_baf4bb1f5af8ea0b0c3bd18eb6df3923,"Because ""real news"" quit doing their job years ago, fake news is all there is. There is no ""news"" just crap.",1,ar,Standard Arabic,"لأن ""الأخبار الحقيقية"" توقفت عن أداء عملها منذ سنوات، فالأخبار المزيفة هي كل ما تبقى. لا توجد ""أخبار""، فقط هراء."
eng_63f43eeb5211b856c143f1e3779b3af5,"Ben Rhodess nickname while he served in the White House was "" Hamas "" because he always sided with Hamas.",1,arz,Egyptian Arabic,"الكنية اللي كان بينادوه بيها بن رودس وهو في البيت الأبيض كانت ""حماس"" لأنه دايمًا كان بيقف مع حماس."
eng_aaefdb02951e75cf5d81e3240a8a0f49,Biden admits that defund the police democrats are wrong,1,apc,North Levantine Arabic,بايدن بيعترف إن الديمقراطيين اللي بدهم يلغّوا تمويل الشرطة غلطانين
eng_b669553b5d77e2601a9aaf29b5968bc7,BidenHarris wide open borders have mass casualties Many more to follow,1,ar,Standard Arabic,حدان مفتوحان على مصراعيهما بسياسة بايدن-هاريس يسببان وقوع ضحايا جماعية والمزيد قادم
eng_9f52135374048f8afd0e8d121e698510,Bidenomics making the world poorer since 1974,1,ar,Standard Arabic,بايدنوميكس يجعل العالم أفقر منذ عام 1974
eng_dd439a2f2e99c90fad6b8fdaf4f7d4d1,Bidens actions tell the truth Hes gone full open borders,1,apc,North Levantine Arabic,أفعال بايدن بتحكي الحقيقة — صار فتح الحدود بشكل كامل
eng_623f96272f3a00e0ab51e71f0937887d,Blame the lack of the RedWave on yalls unhealthy Daddy Trump Syndrome GOPcrashing Trump MAGA GOP ElectionDay,1,arz,Egyptian Arabic,لوّحوا فشل الموجة الحمرا على متلازمة بابا ترامب المريضة عندكم، حزب الجمهوريين المُتحطم، ترامب ومِيجا، يوم الانتخابات GOP
eng_eb56499c0778a9424138d6bffba09bce,Blinken is the Butcher of Blinken ButcherOfGaza Gaza Genocide,1,apc,North Levantine Arabic,بلينكن جزار، جزار غازا، إبادة غازا
eng_287bb8ab99277c164482b367643ef2c7,Border observers Illegal immigration surge helped fuel drug overdose spike,1,apc,North Levantine Arabic,مراقبو الحدود: ارتفاع الهجرة غير الشرعية ساهم في زيادة حالات الجرعة الزائدة من المخدرات
eng_193700a58d34e45a931f0c3b0d0eb493,But but what about mass deportation?,1,afb,Gulf Arabic,بس بس وش عن الترحيل الجماعي؟
eng_f8b0715d110e89100065ba4551cc6ff2,But what good did impeachment do the last two times?! It didnt prevent him from continuing his criminal agenda!,1,apc,North Levantine Arabic,بس شو الفايدة من العزل مرتين قبل كذا؟! ما منعته يكمل جدول أعماله الإجرامي!
eng_a0767dab0d674a9623126d9844a7731d,But yet the worlds one Jewish state attracts your special attention. I wonder why that might be.,1,arz,Egyptian Arabic,لكن مع ذلك، دولة يهودية واحدة في العالم جذبت انتباهك بشكل خاص. بتساءل ليه كده؟
eng_8cb9f6620199efceb2a7d12bbc4dcd5a,CNN lasted longer than a Kamala Harris staffer,1,apc,North Levantine Arabic,سي إن إن دام أكتر من موظف من فريق كامالا هاريس
eng_6815d71d128500b9c1fad80f07866288,Can Canada foster the blue states for four years with an option for adoption based on the next presidential election?,1,ar,Standard Arabic,هل يمكن لكندا أن تدعم الولايات الزرقاء لمدة أربع سنوات مع خيار للتبني بناءً على نتائج الانتخابات الرئاسية المقبلة؟
eng_49d033b554865ae55ba65d500ddfb2c1,Can Trumpism be defeated? Absolutely. Heres how Bernie Sanders,1,arz,Egyptian Arabic,هل ممكن هزيمة الترامبية؟ أكيد. ده ازاي بيرني ساندرز
eng_81d4bb2f2ce9722d744e899616560c48,Can anyone really justify the images coming out of Bucha? Can anyone really claim that this is a war of liberation? Defence? DeNazification?,1,afb,Gulf Arabic,هل في أحد يقدر يبرر الصور اللي طالعة من بوتشا؟ هل في أحد يقدر يقول فعلاً إن هالحكاية حرب تحرير؟ دفاع؟ نازية مزالة؟
eng_f280df72237f2b081eaf7e2695323442,"Cant wait to see how many people are gonna say that Pixar ""ruined their childhood with their Liberal agenda""",1,arz,Egyptian Arabic,"مستحيل أستنى أشوف كام واحد هيقعد يقول إن بيكسار ""دمرت طفولتهم بأجندتها الليبرالية"""
eng_bbb0857008057d5fcb0e6b4b6315a0e1,Capitalism is not capitalism communism is not communism and bitcoin not shitcoin,1,afb,Gulf Arabic,الرأسمالية مو رأسمالية، الشيوعية مو شيوعية، والبيتكوين مو شيتكوين.
eng_10242040bbae986b9d254bbfcc009f21,"Capitalists use the politicians as disposable human shields, similarly to how they use consumers against the politicians. Its a winning combination for the capitalists.",1,afb,Gulf Arabic,الرأسماليون يستخدمون السياسيين كدروع بشرية قابلة للتصرف، بنفس الطريقة اللي يستخدمون فيها المستهلكين ضد السياسيين. هذي تركيبة رابحة للرأسماليين.
eng_956895798de489463e4d74eaf003cafc,Christian nationalism and white nationalism is ironically promulgated by the same demographicgroup.,1,afb,Gulf Arabic,القومية المسيحية والقومية البيضاء بشكل ساخر ينتشران من نفس الفئة الديموغرافية.
eng_0b432b1054913d06e9c6bd81f8a8e692,Civilian casualties die in every war. And you very much follow the propaganda youve been fed. But thats hard for you to see.,1,acw,Hejazi Arabic,الضحايا المدنيين بيموتوا في كل حرب. وإنت كثير تمشي ورا الدعاية اللي غرّبوك بيها. بس هذا صعب عليك تشوفه.
eng_3778f62a57fe9ae38bae3caea0e06a73,Clearly Mike Pence has Stockholm Syndrome,1,arz,Egyptian Arabic,واضح إن مايك بنس مُصاب بمتلازمة ستوكهولم
eng_0d50ee2efa339502eed9cd4d7a1e4b9c,Clearly the Democrats are NOT.,1,arz,Egyptian Arabic,من الواضح إن الديمقراطيين مش كده.
eng_b9ee39dcc654afcc5a9a07f327802683,Contact your elected representatives. Boycott red states. You have more power than you know.,1,apc,North Levantine Arabic,اتصل بممثليك المنتخبين. قاطع الولايات الحمراء. عندك قوة أكثر مما بتتوقع.
eng_f3c0e7d8034aca2b8c70c13bd426eb34,Counterpoint American Arabs voted for trumps plan for Israel to Annex Gaza and the West Bank.,1,arz,Egyptian Arabic,ضد: العرب الأمريكيين صوتوا لصالح خطة ترامب لضم غزة والضفة الغربية.
eng_5dbd73b5ce48eee6066d771500efe897,"Craig Murray, Imperialism is Winning. Sadly many Scottish Nationalists are supporting this covert imperialism all over the world. Not opposing it is supporting it too.",1,apc,North Levantine Arabic,كريغ موراي، الإمبريالية عم بتكسب. للأسف كتير من القوميين الأسكتلنديين عم يدعموا هالإمبريالية الخفيّة بكل أنحاء العالم. عدم معارضتها هو كمان دعم إلها.
eng_0b8b8a41906f32d6362fd7f12f0762e9,Crazy an Israeli is calling me inbred. You motherfuckers are inbred Europeans. Israeli doesnt exist.,1,apc,North Levantine Arabic,"مجنون، إسرائيلي عم يناديني مُنتَخَب بالزواج القريبي. إنتو الأوباش الأوروبيين مَنقَلعين. ""إسرائيلي"" ما بيوجود."
eng_3538a450b9b5e19124b267592e6ed9de,"Create jobs, and the Radical Left still complains! Sad !",1,apc,North Levantine Arabic,خلقوا وظائف، ومع هيك اليسار الراديكالي بعدو عم يشتكي! شي محزن!
eng_e499097ed39eb0b3798718d075856f0a,"Cutting public spending to fund billionaires tax breaks Or is that too socialist for TDS? No, wait, its not a joke, of course!",1,arz,Egyptian Arabic,خفض الإنفاق العام علشان يمول إعفاءات ضريبية للمليارديرات ولا ده اشتراكي زيادة على طبع TDS؟ لأ، استنى، مش هزار، طبعًا!
eng_5a107c908131b2f87d8b2ab6ea553d7c,DECLINE THE APARTHEID STATE POINTS,1,ar,Standard Arabic,ارفضوا دولة الفصل العنصري نقاط
eng_34ef7e2f5bb5954f838b617d909aa34b,"Dear Americans, replacing wokism with trumpism is like replacing mild cold with explosive diarrhea.",1,arz,Egyptian Arabic,يا أمريكان، استبدال الووكيزم بالتَرَمْبِيزم زي استبدال رشح خفيف بإسهال انفجاري.
eng_92b1570051d0a3052321c7b7ab2fabc2,Dear Gov Newsome Please can we cut off all monies sent to the government and all red states?,1,ar,Standard Arabic,عزيزي الحاكم نيوزوم، هل يمكن أن نوقف تحويل جميع الأموال المرسلة إلى الحكومة وإلى جميع الولايات الحمراء؟
eng_694c148ef1d1f9f73a212c66ac991d40,"Defeat trumpism, really make the United States a Global Power again. Exile president Musk and his special advisor trump to Russia.",1,afb,Gulf Arabic,اهزم ترامبية وخَلّ الولايات المتحدة تصير قوة عالمية مرة ثانية. نفّي الرئيس ماسك ومستشاره الخاص ترامب إلى روسيا.
eng_70aeeda19598884d763d79a2ae2dbf74,"Defund the police, fund the potholes",1,arz,Egyptian Arabic,حلّوا تمويل الشرطة ومولوا إصلاح الحفر في الطرق
eng_e411068edbf2e08f4d875801e87e32ec,Democrats are the worst. Democrats VoteRed,1,ar,Standard Arabic,الديمقراطيون هم الأسوأ. الديمقراطيون يصوتون للأحمر.
eng_f999531504cb573c162718255c2177fb,Democrats love to keep secrets,1,ar,Standard Arabic,يتحب الديمقراطيون الاحتفاظ بالأسرار
eng_30ac21222d0b2f195c6c2f3dd7f848c5,Democrats only care about disenfranchisement when it affects them. They couldnt care less about Republicans.,1,apc,North Levantine Arabic,الديمقراطيين يهتمّوا بس بفقدان الحق بالتصويت لما بيأثر فيهم هم. ما بهمّهم بالمرة الجمهوريين.
eng_1700a5f6f9b6690a69acbd80da2ab046,Democrats want to raise your taxes while still sending billions to corrupt Ukrainian Nazis. Let that sink in.,1,apc,North Levantine Arabic,الديمقراطيين بدّهم يرفعوا ضرائبكن وفي نفس الوقت يرسلوا مليارات للنازيين الفاسدين بأوكرانيا. فكروا فيها منيح.
eng_00758f5a8b22322bdf571481ec0efb75,Dems should file articles of impeachment every single day. We have to stop these criminals.,1,arz,Egyptian Arabic,الدموقراطيين لازم يقدموا مواد عزل كل يوم. لازم نوقف المجرمين دول.
eng_dc3715f6658f54cdd93cec18428f1dab,Department Of Government Propaganda would be more accurate,1,ar,Standard Arabic,قسم دعايات الحكومة سيكون أدق.
eng_988f94583c05d798ac62b4210b952609,Depends on if you think xenophobia or copaganda is worse I guess,1,arz,Egyptian Arabic,ده بيعتمد لو إنت شايف كراهية الأجانب ولا تبرير عمل الشرطة أسوأ، أعتقد.
eng_7c13c1ab2ccfb302056bf3109f86b3ed,Did we hit FULL fascist yet? It feels full fascist,1,arz,Egyptian Arabic,هل بقى عندنا فاشية كاملة؟ حاسس إنها فاشية على الآخر
eng_4578a55c85e9fe08a5d1618338589dee,Didnt Joe Biden shower and rape his teen daughter. Oh thats right he did.,1,apc,North Levantine Arabic,ما كان جو بايدن يستحم ويغتصب بنت مراهقة؟ آه صح، عملها.
eng_3cfe72aae2b53c3b506d30701cb8cc97,Didnt forget about the open borders people.,1,apc,North Levantine Arabic,ما نِسينا الناس اللي بدّهم حدود مفتوحة.
eng_5b18109f0359f659670d59ef3c028ee1,"Donald Trump is running for illegal immigrants, reopen deportation cases.",1,arz,Egyptian Arabic,دونالد ترامب بيترشح عشان يطرد المهاجرين غير الشرعيين ويعيد فتح قضايا الترحيل.
eng_d4124047bc9ce8bdc18da949ebf2af77,Donald Trump. What a nob.,1,ar,Standard Arabic,دونالد ترامب. يا له من أحمق.
eng_723e15c85fd86a31c33c54261b66512d,Donald Trumps dismantling of the deep state presages the formation of something far,1,acw,Hejazi Arabic,تفكيك دونالد ترامب للدولة العميقة يبشّر بتشكيل شيء أبعد بكثير
eng_6476ccc834e0a39557d9f03e483ac035,Dont forget about them wanting bodies to draft into the military. The rich want plenty of human shields to protect them.,1,arz,Egyptian Arabic,ما تنساش إنهم عايزين أجساد للتجنيد في الجيش. الأغنياء عايزين دروع بشرية كتير تحميهم.
eng_9b91591fe379f2328ca6a8e5076f6377,Dont forget election interference w student loans and strategic oil releases. Gas is up .20 since Election Day.,1,apc,North Levantine Arabic,لا تنسى التّدخّل بالانتخابات مع قروض الطّلاب وإطلاقات النّفط الاستراتيجيّة. سعر البنزين ارتفع ٠٫٢٠ من يوم الانتخابات.
eng_a1468e6eb79d8cbf1977d581eda59f49,"Dont get too complacent caz it sey inna di Gaza one gone, another one VybzKartel Gaza Saturdaythought",1,ar,Standard Arabic,لا تكن راضيًا جدًا لأنهم يقولون في غزة إن واحدًا ذهب، وآخر (Vybz Kartel). فكرة السبت عن غزة
eng_94060119ca5f5a82bee7a3ab67fc9f8b,EU sanctions Russian military intelligence for hybrid attacks,1,arz,Egyptian Arabic,الاتحاد الأوروبي يفرض عقوبات على المخابرات العسكرية الروسية بسبب هجمات هجينة
eng_9aaf8c73716fa9a26539f3ca6efd176b,Early Voting being today fuck niggas!,1,ar,Standard Arabic,التصويت المبكر اليوم يا أولئك الحمقى!
eng_3ecf272e959dd5b2177260bb6fdf7c5b,Early Voting wins the Preakness!!! Comms I tell you! Comms!,1,arz,Egyptian Arabic,إيرلي فووتينج كسب الجائزة بجدعنة!!! اتصالات بقول لكم! اتصالات!
eng_5d87f92ad1e604b97a6d4eae6647ecc1,Elon Musk is the Deep State,1,acw,Hejazi Arabic,إيلون ماسك هو الدولة العميقة
eng_953175fbdf11ba464912586a5b9500da,Epic treason by all Republicans.,1,arz,Egyptian Arabic,خيانة ملحمية من كل الجمهوريين.
eng_f54f5d85b5ab3eb6b3d4dbc3add60822,Evacuate red states while you can.,1,ar,Standard Arabic,أخْلِ الولايات الحمراء بينما لا يزال بإمكانك.
eng_aa4b0fd92e8c40b696d265f257aa7479,Ever since J6 Ive been its McConnell. Letting Trump get away with an insurrection was the final straw,1,ar,Standard Arabic,منذ أحداث السادس من يناير وأنا مثل ماكونيل. السماح لترامب بالنجاة من التمرد كان القشة التي قصمت ظهر البعير.
eng_8b3e940af11e883d445e4ba3b7b3a900,Every accusation is a confession. Hes admitting to his recent election fraud right there.,1,arz,Egyptian Arabic,كل تهمة هي اعتراف. هو كده بيعترف بتزوير انتخابه الأخير.
eng_f77eca7bb7605ea3df8bc27a3b2c88ab,"Everyone who watches Fox News, apparently.",1,ar,Standard Arabic,كل من يشاهد قناة فوكس نيوز، على ما يبدو.
