id,text,polarization,dialect_code,dialect_name,translated_text
eng_3be0e37075118b7ece8ca3a8e6d6f1aa,"Socialist Marxist. Thats the administration. Marxistsocialist embedded in FBI, DOJ,",1,ayn,Yemeni Arabic,اشتراكي ماركسي. هذه الإدارة. ماركسي اشتراكي متغلغل في مكتب التحقيقات الفدرالي ووزارة العدل.
eng_00c4fb0eff0c8213ed01165380747c7b,Socialist Valentines OC Kookoo socialism socialist politics leftist valentines art drawing furry deer rose red candle suit punk gay artist romantic,1,ary,Maghrebi Arabic,فالنتاين اشتراكي OC كووكو اشتراكية سياسي اشتراكي يساري فالنتاين فن رسم فروي غزال وردة حمراء شمعة بذلة بونك مثلي فنان رومانسي
eng_d01cb06e09b26af49321bc7cbee34dad,"Some def do, but many just use plain ol antiblack xenophobia thats pretty unambiguous",1,arz,Egyptian Arabic,فيه ناس فعلاً بتعمل كده، بس كتير منهم ببساطة بيستخدموا كراهية واضحة قديمة للمصنّفين ضد السود — ده عنصرية ضد السود مش فيها لبس.
eng_e1b7927c76815ff63828dbe2843ad332,Someone end this lunatic before he starts ethnic cleansing,1,ary,Maghrebi Arabic,شي حد يوقف هاد المجنون قبل ما يبدا في التطهير العرقي
eng_46e99e6226d12a28f9d6e2fcf24e0428,"Sorry, TrumpMusk is their boy. They voted for him. They claim they hate socialism, but they just cant seem to get by without that sweet, sweet taxpayer money.",1,arz,Egyptian Arabic,آسف، ترامبماسك ابنهم. هم صوتوا له. بيقولوا إنهم بيكرهو الاشتراكية، لكن مش قادرين يسيبوا فلوس الضرائب الحلوة دي.
eng_7e54b025c86ffc0f6a5b70baf78d6349,Sounds like a variation on ethnic cleansing to me.,1,arz,Egyptian Arabic,يبدو ده زي شكل من أشكال التطهير العرقي بالنسبة لي.
eng_60aba2c47bc9ef33cd1fb20a386efbdc,"Sounds like you have no idea what Zionism is, thats all.",1,arz,Egyptian Arabic,يبان إنك ما عندكش فكرة عن الصهيونية، ده كل الموضوع.
eng_891d21473e444ba3adffb3e4d4978343,Start by not listening to msnbc.,1,ayn,Yemeni Arabic,ابدأ بعدم الاستماع إلى MSNBC.
eng_39ce637e0b76f3e58836db035573e188,"Still, feck all to do with asylum seekers.",1,acm,Iraqi Arabic,بس ما إلها أي علاقة بطالبي اللجوء.
eng_05db4a75dfb8ee375acf48208da16b5a,STOLEN ELECTION. TWO BUFFOON AND A SHIT SHOW,1,arz,Egyptian Arabic,انتخابات مسروقة. مهرّجان هواڤين ومسرحية مقرفة.
eng_09c311fcffacec78e52fb0aaaef6e4aa,"Stop the comparison Raegan destroyed the middle class with his trickle down lie, he refused to acknowledge AIDS, gave tax breaks to the wealthy and taxed SS. He took credit for the hostage release and lied about his dementia. He was responsible for the huge wealth gap in this country today.",1,apc,North Levantine Arabic,"وقف المقارنة. ريغان دمر الطبقة الوسطى بكذبة ""التسريب لليتّمين""، رفض يعترف بالإيدز، أعطى تخفيضات ضريبية للأغنياء وفرض ضرائب على الضمان الاجتماعي. نِسب لنفسه إطلاق سراح الرهائن وكذب عن خرفه. هو مسؤول عن الفجوة الكبيرة بالثروة بهالبلد اليوم."
eng_d708e71ffae0fe0034e3bd23e87401a4,"Suicide would be a good start. Mean, but he deserves it. Denazification begins at home.",1,afb,Gulf Arabic,الانتحار بيكون بداية زينة. قاسي، بس يستاهل. إزالة النازية تبدأ من البيت.
eng_df958f36dc3a5cfabb6362961cd2face,Taking advantage of asylum seekers by forcing them into involuntary servitude to keep prices down. That would be very on brand.,1,ar,Standard Arabic,استغلال طالبي اللجوء بإجبارهم على العمل قسريًا للحفاظ على انخفاض الأسعار. سيكون ذلك متّسقًا جدًا مع طابعهم.
eng_ad62e071de40b37c3e44fd349722b7b5,Tell us about the election fraud scandal.,1,ayn,Yemeni Arabic,احكِ لنا عن فضيحة تزوير الانتخابات.
eng_00900c208e8efd9d6831d3e40d910b7f,Texas Gov. Greg Abbotts Border Security Stunt Has Been A Total Shitshow.,1,acw,Hejazi Arabic,مسرحية حاكم تكساس جريج أبوت عن أمن الحدود كانت فشل ذريع ومهزلة كاملة.
eng_33151aeb371e966c20993ab49b79a26b,Thank the GOP for this. A stolen election has consequences,1,apc,North Levantine Arabic,اشكروا الحزب الجمهوري على هالشي. انتخابات مسروقة إلها تبعات
eng_f9856de7256fa79f3904628df58fa6af,That is because red states dont bother to treat or acknowledge mental health.,1,ary,Maghrebi Arabic,هذا لأن الولايات الحمراء ما تهتمش بعلاج أو الاعتراف بالصحة العقلية.
eng_b5010b15d0feb2ed44f9d6646f1e6472,That should be Biden behind bars. Open borders is a federal violation. Illegal Aliens raped and murdered young American women!,1,apc,North Levantine Arabic,لازم بايدن يكون ورى القضبان. الحدود المفتوحة جريمة فدرالية. المهاجرين غير الشرعيين اغتصبوا وقتلوا شابات أمريكيات!
eng_c9d449c40648a445f6e6264458a21442,That will be tantamount to Ethnic Cleansing.,1,ary,Maghrebi Arabic,هاد الشي غادي يكون بحال تطهير عرقي.
eng_e24bdbd703882e69982ab38260308755,That would be the democrats and there evidence EVERYWHERE on their coup attempt,1,acm,Iraqi Arabic,هذول هم الديمقراطيين والدلائل عليهم بكل مكان بمحاولة الانقلاب مالهم
eng_82ad7151fea659919942a0fc51a15054,That would ruin the barely hidden xenophobia.,1,afb,Gulf Arabic,هذا بيكشف الكراهية الخفيفة للمغتربين.
eng_96f94b2136eb320d3c42aa1772ea3925,Thats a translation of Zelensky fuckface,1,arz,Egyptian Arabic,دي ترجمة لـ زيلينسكي يا وِش الوسخ
eng_d4cdc1d3e9a6713ec923741b5d70f7a4,Thats how we Democrats treat asylum seekers.,1,ayn,Yemeni Arabic,هكذا نتعامل نحن الديمقراطيين مع طالبي اللجوء.
eng_015229c8af30bf04d508b4b1cbe7465b,Thats Red States for you blame others,1,apc,North Levantine Arabic,هيك هالدول الحمر، بيلوموا غيرهم
eng_a875134010f4dd7d6d5ffdc374d5dca1,Thats the issue... they dont need to be loyal... theyre human shields.,1,arz,Egyptian Arabic,دي المشكلة... مش مطلوب منهم يكونوا أوفياء... هما دروع بشرية.
eng_4675ccf2ba70f9f8b4a33d7ff2067710,Thats what happens when your enemy makes everyone around them into human shields.,1,ar,Standard Arabic,هذا ما يحدث عندما يحول عدوك كل من حوله إلى دروع بشرية.
eng_5f6941885cefa371f60a73c52b2021b5,Thats what I dont understand. When did we become the snowflake pussies that the Republicans have been calling us? Where is the spine in our elected members of Congress and the military???,1,afb,Gulf Arabic,هذا اللي ما أفهمه. متى صرنا الهَبّاط اللي الجمهوريين كانوا يسمونّا إياه؟ وين الشجاعة عند أعضاء الكونغرس المنتخبين وعند العسكريين؟؟؟
eng_911ffb0d72ac9471e66ef6f47811d126,Thats why women are out pacing men in voter registration 3 to 1.,1,apd,Sudanese Arabic,عشان كده الستات بتسجل في الناخبين بمعدل ثلاثة لواحد قدام الرجالة.
eng_2492bed069f0001d7de67c05c99aa223,"The ""Washington Posts xenophobia is duly noted.",1,acm,Iraqi Arabic,"من جهوزية صحيفة ""واشنطن بوست"" للعنصرية ملاحظة."
eng_7282bdb7418ea62c4eef665e662272af,The answer is. Jail them. Bar them from office. The attempted voter fraud and disenfranchisement.,1,ayn,Yemeni Arabic,الجواب هو: سجنهم. منعهم من تولي المناصب. محاولة تزوير الانتخابات وتجريد الناس من حقوقهم الانتخابية.
eng_e394d7eed57cc9b1173110da3620087f,the casual and constant racism and general xenophobia drained my soul.,1,ar,Standard Arabic,العنصرية اليومية والمستمرة وكراهية الأجانب استنزفت روحي.
eng_ea8255b077c5a8f941583b0e3c2ea22d,The corporate press is the enemy of the people.,1,acw,Hejazi Arabic,الصحافة المؤسسية هي عدو الشعب.
eng_d5aa347abdd1256849bebc2c9cd4b5f4,The Deep State are the Russian operatives in our government. Handing out bonuses to those who repeat their lyrics.,1,arz,Egyptian Arabic,الدولة العميقة هم العملاء الروس جوه حكومتنا. بيدّوا مكافآت للّي بيردوا كلامهم.
eng_36cc0845ec9813e936f1431aa0312d2c,The Deep State will Deep State!,1,ayn,Yemeni Arabic,الدولة العميقة بتظل دولة عميقة!
eng_7c96a15cad4a7c4e75fe6733c351b79f,The disgraceful lies of Fox News,1,acw,Hejazi Arabic,الأكاذيب الفاضحة لقناة فوكس نيوز
eng_17050f83e954cccf2e776a62a9aafc1b,The election of Presidentelect Trump is not the end of populism. It signifies rightwing populism.,1,apd,Sudanese Arabic,انتخاب الرئيس المنتخب ترامب ما نهاية للشعبوية. ده بيدل على الشعبوية اليمينية.
eng_a8a0349302c441bcfaaa2ca9494941a4,"The electoral college doesnt have to cast their votes for him, right? The refusal to sign the ethics, the never ending clown car of cabinet nominations, the legal judgments against him, hes not fit for office, right? Hes still seeking to overturn the 2020 results, to delegitimize Bidens work.",1,acm,Iraqi Arabic,الكلّيج الانتخابي مو مضطر يصوّتله، صح؟ رفضه يوقّع على قواعد الأخلاق، وموكب ترشيحات الوزراء اللي ما إله نهاية من المهرّجين، والأحكام القضائية ضده، هو مو مؤهل للمنصب، صح؟ لسه يحاول ينقض نتائج 2020، حتى يشرّع شغل بايدن.
eng_21fea0ad9b104cd3910d808d4d0eceba,The Electoral College is DEI for Red states.,1,arz,Egyptian Arabic,مجمع الناخبين هو عدالة وتمثيل وتنمية (DEI) للولايات الحمراء.
eng_d7f7a186c80e96ffa4772daab67fce83,The Electoral College protects the people from the tyranny of the left.,1,apc,North Levantine Arabic,مجمع الناخبين بيحمي الناس من استبداد اليسار.
eng_2754a004979022c1e47f22aeffa6d401,"The End of History? Fukuyamas famous thesis was meant to signal liberal democracys ultimate victory over all other political ideologies. But with the resurgence of populism, is liberal democracy now eating its own tail? @URL",1,acw,Hejazi Arabic,نهاية التاريخ؟ أطروحة فوكوياما الشهيرة كانت تعني إنها إشارة لانتصار الديمقراطية الليبرالية النهائي على كل الأيديولوجيات السياسية الثانية. لكن مع رجوع الشعبوية، هل الديمقراطية الليبرالية الحين قاعدة تبلع ذيلها؟ @URL
eng_2570274e59422cfe1fb2b645104a32a1,The extreme right MPs will also start defecting to one of Farages proto facist outfits.,1,apc,North Levantine Arabic,نواب اليمين المتطرّف رح يبلّشوا كمان يهربوا لطرف من جماعات فاراج الشبه فاشيّة.
eng_d6b595710d9ed6af1008eaeac0003fd3,The fact that Asian and African families are dumped in random nonwhite countries is more proof that Trumps immigration policy is firmly rooted in white nationalism.,1,apc,North Levantine Arabic,حقيقة إنو عائلات آسيوية وإفريقية بتتنقل وبتترمى في دول عشوائية غير بيضا بتأكد أكتر إنو سياسة ترامب للهجرة متجذرة بقوة في القومية البيضاء.
eng_4f08e1e6cd2396677386e1433243b337,"The fact that these dumbasses think that cartel bosses are the reason ""the migrant crisis"" exists is genuinely funny to me. Like ok first of all it actually doesnt exist anyway, but second of all.....what???",1,apc,North Levantine Arabic,"إنو هدول الغبييّن يفكروا إنّو زعماء الكارتيل هم السبب ورا ""أزمة المهاجرين"" بيضحكني بصراحة. يعني أوّلاً: بالأصل هاي الأزمة مو موجودة متل ما بينحكى، وتاني شي... شو ؟؟"
eng_8d1e0c3bf1a2369f5f38dfa33d80f55e,"The fascist Daily Mail. Fascist then, fascist now.",1,ars,Najdi Arabic,الدايلي ميل الفاشي. فاشي زمان، وفاشي الحين.
eng_82cdd33ce5f6d732547119b79f175eea,The Felon Trump and his chief minion Musk should be dragged out of the white house in handcuffs. A stolen election which Trump admitted to was not enough? Hes now using Putins playbook in making us less safe and less financially stable! trumpmusk treason,1,apc,North Levantine Arabic,المجرم ترامب ورئيس معاونيه ماسك لازم ينشدوا من البيت الأبيض بالأصفاد. انتخاب مسروق اللي ترامب اعترف فيه ما كان كفاية؟ هلا عم يتبع طريقة بوتين وعم يخلّينا أقل أمانًا وأقل استقرارًا ماليًا! ترامبماسک خيانة
eng_780f4089db03fbfb688337f4760488fe,"The first few weeks of 2025 have felt distinctly dystopian and thats even if you account for the ever present background uneasiness of climate change, the rise of far right populism, and anything Trump says. Lets commiserate and hope together",1,arz,Egyptian Arabic,الأسابيع الأولى من 2025 حسّيت إنها كئيبة جداً، وده حتى لو حسبنا القلق المستمر حوالين تغيّر المناخ، وصعود الشعبوية اليمينية المتطرفة، وكل حاجة ترامب بيقولها. يلا نواسي بعض ونأمل سوا.
eng_da46e49aa1c4c3e65bc9ee66094afaf6,"the fruits of socialism, glory to arstotzka",1,acm,Iraqi Arabic,ثمار الاشتراكية، المجد لأرستووتزكا
eng_4d250e52b5ec71a85fc842e128d2a73c,The GOP is the party of Liars and Grifters now. Nothing to do with Conservative values.,1,ars,Najdi Arabic,الحزب الجمهوري صار حزب كذّابين ونصابين الحين. ما عاد له علاقة بالقيم المحافظة.
eng_e0ce3a29ee19a3df5996c70bfa8d31fa,"The GOP Taliban to Women Shut Up, Sit Down, and Stay Home on Election Days hartmannreport.compthegopta...",1,ar,Standard Arabic,حزب الجمهوريين طالبان تجاه النساء: اخرسن، اجلسن، وابقين في المنزل في أيام الانتخابات hartmannreport.compthegopta...
eng_bc63f8f129df91385cb1d349bc101049,The IDF sanitizing Gaza. The locals should be grateful...,1,arz,Egyptian Arabic,الجيش الإسرائيلي بينظف غزة. المحليين لازم يكونوا ممتنين...
eng_f06df8a1d616a47914fb68ce5e639b42,"The IDF....Proud defenders of Apartheid, murderers of Palestinian children",1,arz,Egyptian Arabic,الجيش الإسرائيلي.... فخورين بالدفاع عن نظام الفصل العنصري، قتلة أطفال فلسطينيين
eng_0984aabad3ae783c31f62749e693d4f1,"The is capitalism the dress,flag is capitalism iphone is capitalism",1,apc,North Levantine Arabic,رأسمالية هي اللبسة، الراية هي رأسمالية، الآيفون هو رأسمالية
eng_6897598b402ae90978cc8308936044a8,The issue is illegal immigration you dim bulb.,1,apc,North Levantine Arabic,المشكلة الهجرة غير الشرعية يا حمار.
eng_d7ba26609948b259170abbaa02594a87,The lack of national identity is the basis for Canadian literature. You cant lose what you never had.,1,acw,Hejazi Arabic,غياب الهوية الوطنية هو أساس الأدب الكندي. ما تقدر تخسر شيء ما كان عندك أبدًا.
eng_178307192fb1e8b110b12a70d3c0cb4e,The last thing America needs is a socialist fixing prices.,1,acm,Iraqi Arabic,آخر شي تحتاجه أمريكا هسه هو اشتراكي يثبت الأسعار.
eng_1914cdc0eb03db4b115bc521e699c641,The map in your kids classroom is wrong. Nablus is NOT part of Israel. The people of Nablus are not Israeli citizens. They are living under a belligerent military occupation which has to end as soon as possible.,1,afb,Gulf Arabic,الخريطة في صف أولادكم غلط. نابلس مو جزء من إسرائيل. أهل نابلس مو مواطنين إسرائيليين. هم يعيشون تحت احتلال عسكري عدائي ولازم ينتهي بأسرع وقت.
eng_dd5b2242889ab10ccaf98492d9d197f0,The media is the enemy of the people!,1,apc,North Levantine Arabic,الإعلام عدو الشعب!
eng_cc7e9c435010ceb3cc03ca6e9169de48,The media was really out here trying to manifest an insurrection pt 2,1,ars,Najdi Arabic,الإعلام فعلاً كان هنا يحاول يستدعي عصيان مدني - الجزء الثاني
eng_1a48c1c059364114b73066ab21317946,The musk vs maga stuff is fun to watch but it does stoke anti immigration sentiment in trumps base and maybe in new spaces.,1,apc,North Levantine Arabic,منافسة ماسك وMAGA ممتعة للمشاهدة بس بتحرّك مشاعر مضادة للهجرة بين قاعدة ترامب ويمكن كمان بمناطق جديدة.
eng_a35cc8e905b39e3b3222ef44ab3451a9,"The New York Times supports apartheid, ethnic cleansing, and genocide.",1,ary,Maghrebi Arabic,نيويورك تايمز كاتدعم الفصل العنصري، التطهير العرقي والإبادة الجماعية.
eng_ab885ed6f491c6b9836fa054f0e8df6f,The NRA is a domestic terrorist organization.,1,afb,Gulf Arabic,الـNRA منظمة إرهابية داخلية.
eng_a260edb5e48483619337ad98f1eed221,The only sober person around this debate of illegal immigration is,1,arz,Egyptian Arabic,الشخص الوحيد اللي صاحي وسط النقاش ده عن الهجرة غير الشرعية هو
eng_90a1806672f7d1a0251547e250470373,The only thing we get from them is oil and election interference. They have the GDP of Iowa. No loss to us. Buh bye.,1,acm,Iraqi Arabic,الشي الوحيد اللي نكسبه منهم هو النفط وتدخلهم بالانتخابات. عندهم ناتج محلي إجمالي بحجم ولاية أيوا. ما نخسر منهم شي. باي باي.
eng_e58bab99446fc8fcc79d61dc8967ad9e,"The only way to get different ethnicities and races to truly see each other as the national identity is for the primary group to either subjugate the smaller groups. Alternatively, the creation of a culture that unites these races and ethnicities into one group, much like what America tries to",1,apc,North Levantine Arabic,الطريقة الوحيدة لتخلي أعراق وإثنيات مختلفة يشوفوا بعضهم كهوية وطنية وحدة هي إنو المجموعة الرئيسية يا تضطهد المجموعات الأصغر، أو تتخلق ثقافة بتوحد هالأعراق والإثنيات لمجموعة وحدة، متل اللي بتحاول أمريكا تعمله.
eng_fa6c9c528534c7a0b1362ba8468a5f86,The radical left are gonna hate this one! This will show them that I am the one true meme lord! ElonMusk Trump MAGA MakeAmericaGreatAgain Tesla SpaceX Twitter X Doge,1,acm,Iraqi Arabic,اليسار المتطرف رح يكره هذي! هذي رح توريهم إني أنا سيد الميمات الحقيقي! إيلون ماسك ترامب ماجا خلي_أمريكا_عظيمة_مرة_ثانية تسلا سبيس إكس تويتر إكس دوجي
eng_e098187ff347921ab7833a829a0c30cb,the real imperialism is ukraine occupying donbass,1,ar,Standard Arabic,الإمبريالية الحقيقية هي احتلال أوكرانيا للدونباس
eng_a7b2767d394564fba63b6fe33f0ed4ec,The red states are always begging for money.,1,arz,Egyptian Arabic,الولايات الحمراء دايمًا بتترجى فلوس.
eng_ac178ff475e9fd6e2e3c7e6da8511895,The same they did about the stolen election. NOTHING.,1,ayn,Yemeni Arabic,نفس اللي سوّوه بخصوص الانتخابات المسروقة. ولا شي.
eng_70cd16ef2ef5dd2e46c83b91fe855b92,The scum media in America tries to campaign and steal the election for their globalist and liberal agenda candidates,1,arz,Egyptian Arabic,وسائل الإعلام الوضيعة في أمريكا بتحاول تعمل حملة وتسرق الانتخابات لصالح مرشحينهم اللي عندهم أجندة عالمية وليبرالية
eng_8b9aafff8779e6c5e2e84a418eee98f6,"The South Koreans know how to take care of business. When the president is accused of insurrection, hes arrested. No committees that investigate. No congressional BS. Arrested.",1,ars,Najdi Arabic,الكوريين الجنوبيين يعرفون شلون يتصرفون مع الشغل. إذا اتهم الرئيس بالتحريض، يتم توقيفه. ما في لجان تحقق. لا هراء الكونغرس. يتوقّف ويودّونّه.
eng_af59846e98b37b687fd36be18f8b598e,The state they want is of the entire land. They have no interest in a permanent two state solution that recognizes Israel as the other state. Theyll only agree to a temporary one as they plan for an eventual attack to destroy the Jewish state,1,arz,Egyptian Arabic,الدولة اللي هم عايزينها هي على كل الأرض. ماعندهمش مصلحة في حل دولتين دائم يعترف بإسرائيل كدولة تانية. هما هيسكتوا بس على حل مؤقت وهما بيخططوا لهجوم في المستقبل علشان يدمروا الدولة اليهودية.
eng_6675a6a2dd9faa56a953cc190bcce1ff,The streets are flooded with refugees,1,afb,Gulf Arabic,الشوارع غارقة باللاجئين
eng_141353cdb4e7eab7f088e2dc92bd70c7,The UK is so anti immigration which is ironic cos there wouldnt be a UK without immigrants. nohumanisillegal,1,acm,Iraqi Arabic,بريطانيا ضد الهجرة بشكل كبير وهاي مفارقة لأنو ما كان يصير بريطانيا بدون المهاجرين. ماكو إنسان غير قانوني
eng_66d51c764784fb1c78a692b7cb080a45,the Ukrainian Nazis imagine that everyone must tolerate them,1,apc,North Levantine Arabic,النَّازيّين الأوكران بيستَخَيّلوا إنو الكل لازم يتحمّلهم
eng_bc6c809b2361a39f64c128fe4f3a8109,The US government is the enemy of the people.,1,arz,Egyptian Arabic,الحكومة الأمريكية هي عدو الشعب.
eng_bdcd7eb4dfa398156a47c59323feee5e,The US obsession with NATO expansion has imperialism written all over it,1,arz,Egyptian Arabic,هوس أمريكا بتوسيع الناتو مكتوب عليه الإمبريالية بكل تفاصيله
eng_4c4656bc767246d7dd27f9e95cf04f75,"The woke mob wants to change the word ""penis"" to ""beefsicle.""",1,ar,Standard Arabic,"يريد المتحمسون للتيار الثقافي تغيير كلمة ""قضيب"" إلى ""بيفسيكل""."
eng_701fada9fefaec6ae83c5affaa529b45,"The word for today is ""MISINFORMATION"" FOX BREITBART NEWSMAX OAN DAILY WIRE DAILY CALLER WSJ NY POST ..... Should I go on?",1,arz,Egyptian Arabic,"كلمة النهاردي هي ""معلومات مضلِّلة"" فوكس بريتبارت نيوزماكس OAN ديلي واير ديلي كالر WSJ نيويورك بوست ..... أكمل ولا إيه؟"
eng_4be15148be76d1831facaafac70893d5,Then stop your puppet Ukrainian Nazis from shelling Zaporozhie NPP,1,acm,Iraqi Arabic,وقف دمى النازيين الأوكران عن قصف مفاعل زابوروجيه النووي
eng_377a68b2df4ac3b06009ba696ea34722,Then the FBI needs to be held in contempt for election interference. As the first charge in numerous others to follow,1,ary,Maghrebi Arabic,وخّاي، لازم يتحاسب الـFBI بالاستخفاف لتدخّلو ف الانتخابات. هادي تكون أول تهمة ومن بعد يجيوا بزاف ديال التهم.
eng_aa3d90eb9cb6bd84a23509f2a1f55570,"They also saved Ukrainian Nazis to use in order to Nazify Ukraine in ""project Aerodynamic""",1,ayn,Yemeni Arabic,"هم كمان خلّوا نازيين أوكرانيين عشان يستخدموهم لتنعيم أوكرانيا بالنازية في ""مشروع أيروديناميك"""
eng_4c8c5a851a0b46f6861f07aa95856195,They are all Fascists in red states,1,acw,Hejazi Arabic,كلهُم فاشيين في الولايات الحمراء
eng_04c73c7366e4fbf61758d5e62fa5a466,They are not asylum seekers they are criminals,1,acw,Hejazi Arabic,هم مش طالبي لجوء، هم مجرمين
eng_3c10a67fad11a093736f2654c0900849,They Are Not Following Hinduism They Are Following Zionism,1,acm,Iraqi Arabic,هم ما يتبعون الهندوسية، هم يتبعون الصهيونية
eng_d4bd276428e3b4e5991171ee7eb24cef,"They did learn something. Unlike the nazis, the genocidal and apartheid state of Israel learned how to get away with it.",1,arz,Egyptian Arabic,هما اتعلّموا حاجة. على عكس النازيين، دولة إسرائيل الإبادة والتمييز العنصري اتعلّمت إزاي تفلت من العقاب.
eng_db755170444f440350bb9abc4c6fbf36,"They didnt shoot him for his work against racism, they shot him when he started talking socialism.",1,ary,Maghrebi Arabic,ما قتلّوهش بسبب خدمتو ضد العنصرية، قتلوه كي بدا يهدر على الاشتراكية.
eng_9b148c0f74fc2fb4f4ceaadc8210a9a7,They didnt. He is an illegitimate president who obtained power through a rigged election.,1,acm,Iraqi Arabic,ما سوّوا. هو رئيس غير شرعي حصل على السلطة عبر انتخابات مزوّرة.
eng_66dbd3404f5a1abe15b56712b0faefe0,"They include a sextrafficker as attorneysgeneral, a drunkenrapist as secretaryofdefense, a Putinlackey to head nationalintelligence, a demented goon to direct the FBI, and to headup Health and Human Services, a fruitloop who never met a conspiracy theory he didnt like.",1,afb,Gulf Arabic,حاطين تاجر إتجار جنسي كوزير عدلية، مغتصب سكران كوزير دفاع، تابع لبوتين يرأس الاستخبارات الوطنية، حشري مجنون يدير الـFBI، ولرئاسة وزارة الصحة والخدمات الإنسانية، واحد غريب الأطوار ما يعجبّه إلا نظريات المؤامرة.
eng_d16135b6e6530d38e6aaef4822538969,"Theyll stew themselves in multiculturalism when its safe and easy but the minute, the second, the nanosecond it becomes hard, theyll burn it all down, sweep up the ashes and repackage it to you as white simple heros journey bullshit.",1,ar,Standard Arabic,سَيُغْلَوْنَ فِي التَّعدُّديّةِ الثقافيّةِ مادامَتْ آمِنَةً وسَهْلَةً، لكنَّ اللحظةَ — الثّانيةَ — النَّانوثّانيةَ التي تُصْبِحُ فيها صعبةً، سَيُحَرِّقُونَ كُلَّ شَيْءٍ، يَكْنِسُونَ الرّمادَ ويُعِيدُونَ تَغْليفَهُ لكَ كَحِكايَةِ بَطَلٍ أَبْيَضٍ بَسيطٍ هراءٍ.
eng_f92503a987b0e766cfe99c9ab9f95cfa,"Theyve found as much fraud here as they found ""election fraud"". Zilch.",1,apc,North Levantine Arabic,"ما لقوا هون ولا نص نص من الاحتيال قد ما لقوا بـ""تزوير الانتخابات"". ولا شي."
eng_a67944c5a99569329f8c1ba7a726bbfd,"This ""voter registration"" of a thing is one big scam.",1,apc,North Levantine Arabic,"هالـ""تسجيل الناخبين"" لشيء كله عملية نصب كبيرة."
eng_99e8a11148e55d655d52720bb9c679c4,"This Election Interference you see, is it in the room with us now?",1,ayn,Yemeni Arabic,هذا التلاعب بالانتخابات اللي تشوفه، هل هو في الغرفة معنا الآن؟
eng_69f6835e1c1da40558e29f004b7563bc,This happened in the UK too and the woke mob were silent.,1,apd,Sudanese Arabic,دا حصل في بريطانيا برضو والجماعة الوعيّين كانوا ساكتين.
eng_599b1d5abb06e8fa38d4bb00355892cf,This is America. We do NOT have kings. The US government is now the enemy of the people.,1,apc,North Levantine Arabic,هاي أمريكا. ما عنا ملوك. حكومة الولايات المتحدة هلا عدوّة الشعب.
eng_bf1b03ec19a8c3f68a3df187d90e2814,this is cops refusing to arrest their friends. stop shifting blame and DefundThePolice then AbolishThePolice,1,ary,Maghrebi Arabic,هذو بوليس يرفضو يعتاقلو صحابهم. بلاش تنقّلو اللوم وكمّو ميزانية البوليس ومن بعد حرّمو البوليس
eng_956d8459664f08ca0f834b82911563e7,This is just unnecessary. Why do you care if federal agencies promote voter registration? They legally have to be politically neutral. This is just a way to back door into voter suppression.,1,ar,Standard Arabic,هذا غير ضروري على الإطلاق. لماذا تهتم إذا كانت الوكالات الفدرالية تشجع التسجيل للتصويت؟ من الناحية القانونية عليها أن تظل محايدة سياسياً. هذا مجرد وسيلة للتسلل خلف الأبواب لفرض قيود على الناخبين.
eng_ebe93f5af1e9a86ade25bc02a69a580b,This is not an Israeli genocide. This is an IsraeliAmericanEuropean genocide.,1,apc,North Levantine Arabic,هيدا مو إبادة جماعية إسرائيلية بس. هيدي إبادة جماعية إسرائيلية‑أمريكية‑أوروبية.
eng_6bab3308982337705d9732db3f49ddee,this is the Islamic Jihad not hamas,1,ar,Standard Arabic,هذه الجهاد الإسلامي وليس حماس
eng_458e086008ee1d65a704459b57b2f7ff,This is what corruption and propaganda looks like,1,acw,Hejazi Arabic,هذا شكل الفساد والدعاية
eng_2a49b9ed28746a962a36d5d2098a9b88,This is what denazification looks like,1,ary,Maghrebi Arabic,هذي هي ملامح نزع النازية
eng_be35896ded4f7672dfb6cc93e5621383,this is what we got for a stolen election.,1,arz,Egyptian Arabic,ده اللي وصلنا بعد انتخابات اتسرقت.
eng_dabac8457579875faa24554519e7f577,"This macabre,outlandish disproportionate response of Israel clearly aided by Uncle sam is a pogrom against Palestinian aspirations. The message is still not yet loud and cleat for the Jewish state!",1,ayn,Yemeni Arabic,هذا الرد البشع والغريب وغير المتناسب من إسرائيل، المدعوم بوضوح من العم سام، هو مذبحة ضد تطلعات الفلسطينيين. الرسالة ما زالت ما واصلة بشدة ووضوح للدولة اليهودية!
eng_1c845f0396da426549d87adbf85c13d8,"This truth about to be put on full blast with tomorrows Feb. 1st tariffs. Just find it amazing that so many have deluded themselves and have given this sad, pathetic man and these other sad, pathetic men so much power. Another sad truth Trumpism. Come for the Cruelty. Stay for the Poverty.",1,arz,Egyptian Arabic,الحقيقة دي هتتنفض وتتضح بكرة مع تعريفات أول فبراير. غريب جدًا إن ناس كتير غشّوا نفسهم وادوا الراجل البائس ده والرجالة البؤساء التانيين كده كل السلطة دي. حقيقة تانية حزينة: ترامبوية. ييجوا عشان القسوة. يقعدوا عشان الفقر.
